Delta_Fz,Delta_C3,Delta_Cz,Delta_C4,Delta_Pz,Delta_PO7,Delta_Oz,Delta_PO8,Theta_Fz,Theta_C3,Theta_Cz,Theta_C4,Theta_Pz,Theta_PO7,Theta_Oz,Theta_PO8,Alpha_Fz,Alpha_C3,Alpha_Cz,Alpha_C4,Alpha_Pz,Alpha_PO7,Alpha_Oz,Alpha_PO8,Beta_Fz,Beta_C3,Beta_Cz,Beta_C4,Beta_Pz,Beta_PO7,Beta_Oz,Beta_PO8,Gamma_Fz,Gamma_C3,Gamma_Cz,Gamma_C4,Gamma_Pz,Gamma_PO7,Gamma_Oz,Gamma_PO8,ID,Fase,Condicion,ELO,Aciertos,ELO_Cat,Aciertos_Cat
-0.0971334598742722,-0.17285963974779617,-0.08845916662137165,0.1978161732182595,-0.10319069708420445,0.21388211822304298,-0.2205400729920124,-0.1242177130563823,-0.4663449299549182,-0.20079826875976353,-0.3570836487023581,0.5114390962221358,-0.2255542318622734,-0.2951470959801513,-0.08171900078963831,-0.1670319145576199,-0.5826851475398009,-0.5311458266208542,-0.09978222517182805,1.1730336844292153,-0.43625689167760295,-0.33963253441156777,-1.0,-0.3252831183287815,-1.0,-0.33139263447152667,0.07382093853556135,1.4596754995594716,-0.19987177592852268,-1.0,-1.0,0.0547744300569071,-1.0,-0.5140588707118996,-0.0386802539313055,0.999218787624937,-0.26773705011443516,,,,12,FS,Blanco,1000.0,1,Malo,Malo
0.14282534061972646,-0.01587243933739925,0.01762665854413705,-0.12845403496778013,0.2138947738337208,0.022993671383908003,0.03601344992812735,0.1117859179820216,0.8837745946596522,0.0317007353622898,0.016944213127429747,1.090603629100051,0.1241789677643886,0.3066936431058601,0.12976736469457253,-0.22841480005863316,0.9722274253803429,-0.27067623327727297,0.6950617689924614,0.5545736508952319,-0.013567619038764862,1.2573194408442712,0.1490052373696109,0.12361557601786549,0.0718547639611602,0.4578094610142169,1.8240099765433648,0.2955520838132994,0.9172771888396334,2.6480626939928236,0.835908834583602,0.052561675889956305,-1.0,1.6104138641666523,3.511120651683198,0.5258220176523668,3.8803174457762735,,3.5766321670236945,0.7513827662252409,13,FM,Blanco,2150.0,4,Bueno,Bueno
-0.06722596858619284,0.00473733107767945,-0.03592635765593255,-0.1387514964891975,0.2204040530674268,-0.0409227390915382,0.119663819231908,0.08081013459183906,0.6592525984795445,-0.036081515471877504,-0.1072875931834616,0.49321315414818,-0.013342057096774348,-0.004471565959996999,-0.0192831532841734,-0.3588356357759904,1.0850804654855277,-0.11324764832942946,0.0065374818997171995,-0.07107066312318536,-0.20418964577557175,0.2730716426827736,0.00039287544070240013,-0.1626058899073651,-1.0,0.24216678835323519,1.1499696008329554,-0.15013862200155245,0.3350005946914579,0.7474880725860156,0.3204351986221968,-0.07083811845702676,-1.0,1.0284956503374407,5.397476137499213,-1.0,1.8069184691205225,,0.9225748004362448,0.038013105581661696,13,FS,Blanco,2150.0,4,Bueno,Bueno
0.050756301626332545,-0.00831196656670995,-0.057508448126540754,-0.18731182331232815,0.1601830335742709,0.01574343971016545,0.06416178569301209,-0.0036677960251744503,0.49393922276102986,-0.04226615020232355,-0.007723837024791697,0.5423143073503816,0.04466109360648565,0.14721214837918595,0.10594093513249815,-0.3812267152384077,0.6661910015742651,0.065578376987587,0.16113655011518604,0.05640478494556935,-0.0553132067198171,0.05280820544297715,-0.1336690078238656,-0.23978205886226084,-1.0,0.34120630495292426,1.2438497840938558,-0.3036081996346053,0.2125543234107548,0.6990446561033636,0.7131091484472081,-0.1378737349163883,-1.0,0.34242845169375674,1.325004909794747,0.5935995987103628,1.6004406498247596,,0.38940612074608727,0.15822294971548473,13,DM,Blanco,2150.0,4,Bueno,Bueno
-0.0107810894674241,-0.02451302735285095,-0.10947973331494645,-0.2169860249275119,0.0628177910840157,-0.04531140446193414,0.0025164305479299996,-0.0975307400885005,0.7007236866997237,0.08253163219573975,0.05387896274062655,0.5800386261211337,-0.1068293228746767,0.26717612636664523,0.09281343245751314,-0.2504543620282638,-1.0,0.12026848783127894,0.2937960869448464,-0.369430047329699,-0.0135402464553784,0.1182792826627983,0.01175844928968155,-0.05616187123554755,-1.0,0.2279813982105121,0.6154245346515277,-0.2926862777686573,0.1773555662247443,0.7776818101161507,0.3604872488421016,-0.22940409737466566,-1.0,0.2462308839015908,1.3441469926996703,-0.2531581878593677,0.11989325407852869,,0.49406614205042976,0.041579824180465096,13,DS,Blanco,2150.0,4,Bueno,Bueno
0.0099823778654893,-0.08974926771055419,0.06054884598166681,0.041806511169487956,-0.03614908113686065,-0.12974668495905475,-0.13068891174433114,0.042820307691902246,0.1059314792063514,-0.30551368390009864,0.07462559372809485,-0.059522885118288904,0.0013231000663373503,0.050793649783533,-0.2084754285236943,-0.2822279571071284,-0.14668370617234475,0.5282330697734647,-0.1686159998769318,-0.3831059012235597,-0.006813475255159851,0.1776198613812888,0.01573825020877235,-0.2627019749727571,-0.283617963931887,0.494438965877978,-0.34678150998662005,0.034802991513967,0.5474951352508544,0.2095589595010455,0.11337049771152219,0.273325964074078,-0.0426011948081632,-0.1579738471827796,0.2531261999501033,0.6992622054127834,4.7544956834985825,1.7715379680637375,0.180336594219045,0.754340177354647,14,DS,Blanco,1730.0,4,Bueno,Bueno
-0.08420197081117635,-0.12015821065520746,-0.07140654082081485,0.0379799141460334,-0.15611488381313166,-0.1996260638207586,-0.1241227100294856,-0.09152596766668214,0.08429927531246101,-0.40699416058124166,-0.09496910689345839,-0.12419814326934625,-0.03661402866538255,-0.13656401387219125,-0.27969779824848007,-0.3332039147907033,-0.046143018661521804,0.19112984998324145,0.015526158899059901,-0.2873589185392252,0.0197420403843016,0.5472981994488129,0.01601250548717955,-0.19413648482171905,-0.31650642525886286,0.5011753954027158,-0.3377713921438623,-0.01029039803362765,0.5483103744941443,0.0429199957234688,-0.19296809489242545,0.24704252225533097,-0.22213077789244778,-0.1817868074661461,-0.1831284527472229,-0.0912677259291497,3.9946753738164924,0.9956746116389532,-1.0,0.31485362211560475,14,DM,Blanco,1730.0,4,Bueno,Bueno
-0.10906649655381401,-0.2754508427624174,-0.0492052346378235,-0.11608641005445,-0.11858776638537641,-0.234657334426571,-0.23383812158684636,-0.04290992637449665,-0.08667617406031611,-0.27980173151466886,-0.0722242481034184,-0.19186991680497106,0.21566033276365396,0.08519081538274055,-0.0676492824201041,-0.29172398106342484,-0.1663809519235464,0.4042783610765802,-0.32258121734911505,-0.22113222583516712,-0.046523532120832545,0.13896227622550755,-0.27686316386922216,-0.4008771549598066,-0.3094767377796689,0.8353721368507991,-0.2976248117822097,0.1803261227474239,0.48824753769336243,-0.1420186169452132,-0.4024730503824063,0.2497115061723301,-0.4542094395201026,-0.07473283768527035,-0.05932592832544155,-0.052083961343313445,1.987352370422284,0.29344530407250774,0.1127138536842904,0.20019632379167007,14,FS,Blanco,1730.0,4,Bueno,Bueno
-0.1471825964953722,-0.15834826392845774,-0.0743257570394335,0.029150466510039,0.028853930661591948,-0.1910958615163973,-0.2853276089824228,-0.1232755253171329,-0.13807993741910535,-0.20187149355364237,-0.0505965905720121,-0.04055353696310615,-0.01355940921939255,-0.11350388274967965,-0.1792267887087431,-0.4042524957725725,-0.035644075230455,0.2939773489101539,-0.15345223675511893,-0.21877807734742485,0.005041941989619998,0.25200391246401427,-0.5099290433011026,-0.3404289532532464,-0.4490574046565401,0.36905017344909397,-0.329881706982304,0.04094580156624085,0.29530064088056507,-0.13916770601588957,-0.19851286452218492,0.0843306783904859,-0.3206971706620292,-0.20278550288164696,-0.20380630781161346,-0.15303069831354685,1.431865500225677,0.12231984450346911,-1.0,0.21083024704586134,14,FM,Blanco,1730.0,4,Bueno,Bueno
-0.1328052516825298,-0.0259740933232619,-0.0298624822141762,0.13760228815195016,-0.07131980060682885,0.0171648404344113,0.1264436887923593,0.0713469693992131,0.18787543007833957,0.23942278617857235,0.0113551923468561,0.12975960330136116,0.08625074421167125,0.0978386682145328,0.1684038823989864,-0.1658657466585473,0.19733089052112215,0.05999070788517315,0.07634945437535665,-0.27783651917257707,0.6114293865259179,-0.08953633176425205,-0.21236792381811564,0.30834297273989275,0.01833793316551435,-0.17740450378353656,-0.23221699443432897,-0.1163220347093625,-0.18668566065100511,0.340928027236179,-0.23437270000820645,-0.29819618567444117,-0.2005650830081101,-0.4745138098102919,-0.032255534436345795,-0.6243000933805727,-0.17453952129039424,-0.4884655921979308,-0.5456822550415898,-0.5002897211488153,15,FS,Blanco,800.0,0,Malo,Malo
-0.06144837716007305,-0.08325009046625251,-0.022192582983652398,0.11450687233765411,-0.024370523004635103,-0.03880400303541945,0.1009058969970789,0.0650895585994305,0.1660064308339419,0.27183904995484215,0.0019336919852984001,0.17382454437069894,0.0106491591977485,0.21740356536139754,0.09475251677785604,0.00192784806295325,0.30205623136523485,-0.03560824557325915,0.15473228227696195,-0.23606759273648478,0.8007727451849838,-0.20514544627324566,-0.02749827663761205,0.4495631183604947,0.08860591262126055,-0.1360346932911301,-0.199908320419244,-0.1755199025600117,0.012850563973272298,0.2954697929843044,-0.3160739870732729,-0.16895537724802,0.08400482656906749,-0.3307156408759899,-0.1863404978797376,-0.5935689944452559,0.26568531909624366,-0.4880733688878459,-0.3230964802573676,-0.1560769544807193,15,DM,Blanco,800.0,0,Malo,Malo
-0.07792781677868646,0.01566583095520615,-0.1120854109690011,0.11557482905539346,-0.11292372107157986,-0.007544657513129,0.08793355003951189,0.11636222393762136,0.18563278676642186,0.2324290950705545,0.0805689364779884,0.3455954346410937,0.16761077504885735,0.2163817845530953,0.13326974305512457,-0.04508467913069365,0.6372566128822807,0.23276851435673795,0.11585462244339151,-0.1415184912217706,0.8358926066279679,-0.03814845167343215,0.27592349685733397,0.42067506604021365,0.17803457060893613,0.1598288755967998,-0.20165246607975895,-0.10718978358047171,0.07544084110316555,0.3942177344896207,-0.2396190657706235,-0.05947233321726016,0.1223882558489153,-0.3013114197824248,0.0762767297335281,-0.6005160387411146,0.2522805685387667,-0.3280285715841347,-0.5799830924827813,-0.0827440899308921,15,DS,Blanco,800.0,0,Malo,Malo
0.01119696491164625,-0.0116004866132195,-0.041317573745861105,0.1178366050823525,-0.062607143002187,-0.0317690484128677,0.161556649617759,0.1190377821899801,0.2993708348600541,0.46932292509008516,0.1389678380131688,0.21561071118955555,0.17269640751712614,0.2840316290656464,0.1501120622515978,0.121859341121853,0.5438684425318163,0.2561553615745586,0.2661891859114157,-0.0998257896309217,0.7422429703075628,0.16620556805252415,0.14136624147400118,1.0685611129953316,0.30847203771840104,-0.048983857353044,-0.10697542877377746,-0.23968596207868395,0.22436262929750006,0.4145032547638223,-0.21375023311525093,-0.20019214425704918,-0.016594177445767605,-0.4564531533099905,-0.2839752073979678,-0.4752390856825087,-0.07234756607634679,-0.3955374357070903,-0.3735313295917528,-0.4548920960078116,15,FM,Blanco,800.0,0,Malo,Malo
0.09495364100685201,0.0411070182625332,0.08380761440554124,0.15841871715779204,0.29917991482320794,0.14325786107649563,0.45036868477496944,0.056806552146610595,,-0.0711285294816237,0.19342444393186065,-1.0,-0.042376914514057645,0.4416425943447839,-0.19501805808632355,0.2415609011273726,,-0.3174287767055809,-0.0892051899714379,,-1.0,-0.1330068881691295,-0.1590896131347878,-0.26376374805355823,,0.4559215014327714,-1.0,,-1.0,-1.0,-1.0,-0.35272886867957604,,-0.4820463495685953,,,,,,-1.0,16,FM,Blanco,1960.0,3,Bueno,Bueno
-0.7221133796867034,-0.02690589190700745,-0.023586033232145052,-0.3490506071403421,0.08445586687907751,0.03378460367792225,0.37587019089096324,-0.03441910304513065,,-0.13356616774686986,-0.16518460677198815,-1.0,-0.3748526350430744,-0.11584985447103946,-0.5775371022293988,0.12092586815779824,,-0.32467521816526546,-1.0,,-1.0,-1.0,-1.0,-0.18364625469845125,,0.1372873634206207,-1.0,,-1.0,-1.0,-1.0,-0.4877708946952928,,-0.40591042480377004,,,,,,-1.0,16,DS,Blanco,1960.0,3,Bueno,Bueno
-0.314289426268048,0.09549520375401145,-0.1225405330651958,-0.41554520019935937,0.18603848987168453,0.20895198343351706,0.2878708771920297,0.0397157228271926,,-0.21842237029084605,-0.09505403439397256,-1.0,-0.2446561499608516,0.13400192844945275,-0.0206786919355271,0.014108937094396898,,-0.25133021538763534,-1.0,,-1.0,-0.1873840866676743,-1.0,-0.22443037087311468,,0.12041928724958209,-1.0,,-1.0,-1.0,-1.0,-0.7502485161984966,,-0.3773821048375471,,,,,,-1.0,16,DM,Blanco,1960.0,3,Bueno,Bueno
-0.39128355476379506,-0.0028489291204183,-0.16440377730948355,-0.560257160931898,0.20502087544605674,0.41342284540436325,0.1352071208305114,0.0680089510282983,,-0.2014686456644838,-0.3846013205286474,-1.0,-0.4900651120894979,0.12948593878500442,-0.30819206562972834,0.29675851824623334,,-0.23637274520656235,-1.0,,-1.0,-0.6068432062664749,-1.0,-0.1205636103946408,,0.42169605071563065,-1.0,,-1.0,-1.0,-1.0,-0.47216728584133044,,-0.5173964962474913,,,,,,-1.0,16,FS,Blanco,1960.0,3,Bueno,Bueno
-0.039443911846348045,-0.0082417477495715,-0.08188954930666925,-0.07599915467074275,-0.0389298521302497,0.025223901429902003,-0.0556153536155047,-0.04746771811483205,-0.31457203029681313,-0.31338552497094874,0.02984057348373155,-0.16578116946364915,-0.28930460649512657,-0.16076361901169178,-0.1461650374901309,0.12210917624778694,-0.11852560266824841,0.13555458935878584,-0.2862214042552196,-0.5226335981882049,-0.18792598581711464,-0.2959745365700009,0.014652810567751508,-0.10955536529168675,-0.039276510188725855,-0.015213248807302099,-0.16710496312845996,-0.1450011162928129,-0.31403555794495003,-0.20034024405263365,-0.09650405074865205,-0.2521347056376869,-0.34253410623216574,-0.3537174175608973,0.23021915720608985,-0.14020604579374665,-0.055964652173900495,-0.28135101000598495,-0.6843065425559786,-0.17439774888532175,17,DS,Blanco,800.0,0,Malo,Malo
-0.02542700525480715,0.01728497101197455,-0.0599870510452059,-0.1131561538216083,-0.060762042892694296,0.10853876080311631,0.13614238943370546,0.08143086671874811,-0.31187704434134034,-0.142833278016677,-0.1236964221960038,-0.21567003146096092,-0.3745703252442123,-0.0847519681096611,-0.1871613522360896,0.3118101601280924,-0.21407430769492825,-0.0415690350955671,-0.49438580327583337,-0.5789047132522842,-0.32664660705103477,-0.13469771769983185,0.10457132714543925,0.15766740650409844,-0.3524499612987133,-0.34771210369739114,-0.24982328135745174,-0.13662037981596975,-0.3380885988734448,-0.46826977340376674,-0.17334494763385375,0.18965338359536027,-0.18408878445497184,-0.40619756075978797,-0.33624966093721587,-0.4329791195389415,-0.18853788031969154,-0.42711420255874044,-0.46309846819534106,0.04137685743015895,17,FS,Blanco,800.0,0,Malo,Malo
0.0456781895942278,0.092012520114126,0.0064976519010911,-0.07305394353758105,-0.04820292515539145,0.1847102423397021,0.17898662642320814,0.08651341285699604,-0.18897240398621618,-0.2086674098538133,0.11733733573841115,-0.02141175291799005,-0.25278522729482666,0.062461759553673,0.1022875377263618,0.4296588298608387,0.17533920414132284,0.36541564583099617,-0.28968977841215293,-0.19874751830986087,-0.24165259358875335,-0.18693930079922866,0.3258857667086754,0.15248863900422804,-0.060813988568668896,0.00015469065814914962,-0.0116963745110835,0.13690676039892496,-0.3022803403421115,-0.47272436985867894,-0.07550186895914245,0.2808385293923656,0.015064713417079406,-0.421120515887791,0.30522293930414035,-0.04307546222519515,-0.20629413169547484,-0.7406804183569129,-0.481461230269449,0.5562283669835187,17,DM,Blanco,800.0,0,Malo,Malo
-0.03261353021159055,-0.0138359370083329,-0.0219073911779695,-0.13114712998963218,-0.10493683926066055,0.0929338707837405,0.0707125678455919,0.15113829650499816,-0.26930255343287973,-0.27081940699216067,0.08883259161846074,-0.07343045648283844,-0.3091153151045971,-0.01618765004143845,-0.09746130111978596,0.3004717264356588,0.033615599968920995,0.3651375744267571,-0.3921627315415035,-0.32129465502973975,-0.25004400324631904,-0.3505879930762042,0.32462110769784075,0.2701421553066809,-0.1232168322837711,-0.19140449506138418,-0.20342779507537784,-0.0670385549069396,-0.2913965534302146,-0.5238009996293516,-0.1247414013470439,0.26595995589021115,-0.23657737765000625,-0.435051085038449,-0.3036144377208174,-0.5429324645371129,-0.42549983551054466,-1.0,-0.4640348946663655,0.113970004597504,17,FM,Blanco,800.0,0,Malo,Malo
-0.06929132888455325,0.10110312410740574,0.38007802783586153,-0.13537171504016082,0.31114853535121234,-0.27594953118745774,,0.06790948543102925,-0.050495012518210355,0.4182617951693975,-0.0405748630103623,0.032306305290266804,0.0019421951753856026,,,1.7185648611067976,0.31762376740344406,0.1299512096264707,0.21762078890814185,2.5811049092999006,1.016640798709266,,,,0.5354999763337016,-0.3867432283024242,0.8315127581672529,0.4633800598189945,-0.09524605882301401,,,,-0.6325317737131475,-0.4453423073845329,0.1915044509137934,,-0.5805066381814331,,,,18,FM,Blanco,1000.0,0,Malo,Malo
0.16920013912943221,0.18473847413465438,0.19043972635478304,0.1400175365113299,0.382058804246924,1.255215420825082,,0.664039306824344,0.12327159499241469,0.5740028137503754,0.4119284100490637,1.1331960389927689,0.7500467645837184,,,4.617449391133913,0.9081461943826464,0.29175753886122335,1.8059879474979132,6.08594970320865,2.2238870324068403,,,,1.025462579290782,-0.07846282737127355,2.1580903577057455,2.8279811961205077,0.6794878725711841,,,,0.5671280463068177,-0.2853494315342555,1.4615041938628106,,1.3785960933333334,,,,18,DM,Blanco,1000.0,0,Malo,Malo
0.33319772530380254,0.0488293068732787,0.23890347362675216,0.5004955960986737,0.6086688817280594,1.8689535003683126,,0.8418587250106699,0.6877990289258943,0.29630908699474523,0.8572945277576824,2.167014044021669,2.059327725798737,,,9.43179308909335,1.4432956533374894,0.6796047781528782,4.360079083767876,13.552806813840181,5.2939004668734775,,,,2.7974695270947523,0.09240110746217285,5.513430670002718,8.968120180690834,3.600738993872681,,,,1.5656974878862067,-0.48050261503550873,3.8981261640343527,,1.850066065042903,,,,18,FS,Blanco,1000.0,0,Malo,Malo
-0.06483101042643595,0.09032364091157885,0.23954327408940707,0.007641234359593499,0.380126006093866,0.01124787651531145,,0.20352507631123395,-0.16112409900043662,0.16366857187893064,0.1962431786348786,0.2384134101726358,0.13283399801621376,,,2.0038358343881444,0.4020446956199314,0.5383801576873211,0.2600371738078208,2.1858417089596425,0.5461990925413693,,,,0.7710171179579477,0.0553912616823141,0.5916309883457114,0.728257134330154,0.30002884434010485,,,,-0.26476637294046845,0.09954403203815475,0.3089106539296209,,0.02404928966889715,,,,18,DS,Blanco,1000.0,0,Malo,Malo
0.1100854326804201,0.15489889979520544,0.16856979694944096,-0.003935548038934951,0.0600334685893127,0.12745891838343565,0.13447357515889674,-0.11962894577526725,-0.18071221708206264,0.26257827967200587,0.36471242888492134,0.8739311980477155,0.14061388557425253,-0.1347018963413991,-0.3839699666190589,,0.0446548703571077,-0.41371265168629745,0.04549713141035325,-1.0,-0.006868857184006448,-0.3356647208431891,0.42842173842354075,,-0.2846230587042492,0.3826416359436253,-0.3005551497006147,,0.18380176389348113,-0.09098363380859159,-0.36241389917624967,,0.2554003330199053,0.1766452935838448,-1.0,,2.000878598225105,0.7470666945915603,-1.0,,20,DM,Blanco,1700.0,2,Bueno,Bueno
-0.02019585523575835,0.091501267133835,0.08723704584760066,-0.15010181692234928,0.0117387733917832,0.06150800034895865,0.1223618487843197,-0.10987097499034795,0.056830548522636554,0.18356526911304744,0.07954002046458875,-1.0,0.081745250120481,-0.11170186412685684,-0.11735517563394005,,0.2870543568624427,0.032935265876463705,0.20564815737166414,-1.0,0.3637458685668654,-0.19759675860703474,-0.29084465566142714,,-0.2702581406558703,0.1386948810860752,0.04452395243147165,,0.17023571000670784,-0.34431752901743506,-0.2518579705224935,,-1.0,0.3089514215505073,-1.0,,-1.0,-1.0,-1.0,,20,FM,Blanco,1700.0,2,Bueno,Bueno
0.06940372793543895,0.1990092725437719,0.0825033819876514,-0.2620770301269757,0.09262322797712841,-0.01936418412295545,0.19709640227088346,-0.0038625072435934504,-0.03727668248548115,0.2470923595142119,0.563528757012586,0.6923546359889425,0.2802461482643571,-0.0291830396461508,-0.2706063073579072,,0.21224542803533664,-0.050809725331821654,0.05753669980323505,-1.0,0.7983977002508371,-0.011435708685200205,-0.4208280603567104,,-0.47023361033316247,0.3262305511078031,-1.0,,0.17987264997976285,-0.7208840425267884,-0.23858532424834134,,-1.0,-0.40729081129227757,-1.0,,1.872575220002838,-1.0,-1.0,,20,DS,Blanco,1700.0,2,Bueno,Bueno
0.2857709429501248,0.2984968983264342,0.1512638848678193,-0.1537685409591839,0.08346748599524514,0.22254922389727022,0.18815573063566704,-0.03089623266513785,-0.0598428655723829,0.16752036879373555,0.1766224085664327,0.4875063892159429,0.5045465279475013,-0.16780457555563266,-0.02657208087504595,,0.30311872386281236,0.3406413114808984,0.7382360443503972,-1.0,0.7763812949309796,-0.10551582036438986,-0.39870227739921427,,-0.3397801406071223,0.5723622177702281,-0.26718531481230556,,0.5367758538774416,-0.6236583256611054,-0.3981093846399503,,-1.0,-0.32068637529322963,-1.0,,1.762092235010408,-1.0,-1.0,,20,FS,Blanco,1700.0,2,Bueno,Bueno
-1.0,0.0456555767479462,-0.8809854352084454,-0.029641737736794148,-0.34052318229476375,-0.13427549684610873,-0.1565026468501266,-0.3034230301674522,,0.004983677332713449,-1.0,-0.2599097702212356,-0.20429317100641134,-0.3876134750319352,-0.6033737525402987,-0.646582809932279,,-0.43528028386815043,,-0.2319468848101763,-1.0,-0.46921873123189406,-0.4372380719169743,-0.5673540997692235,,0.1205869852603801,,-0.03472962942758005,-1.0,-0.4883205867030385,-0.4534541981833614,-1.0,,-0.12359916553218761,,,,-1.0,-1.0,-1.0,21,DM,Ambiental,2000.0,4,Bueno,Bueno
-1.0,0.02686853826440395,-0.7831529238419155,-0.1547384454788837,-0.2954962308988366,-0.06912840378184945,-0.133357143968355,-0.24149191312580076,,-0.13090816545365946,-1.0,-0.1323375125575126,-0.22760655020555953,-0.28660807677434935,-0.44684355046589763,-0.5575777394104351,,-0.32065921691128024,,-0.1535598493031858,-1.0,-0.5227830535622191,-0.6334886312196859,-0.5504129614626356,,-0.1377367062506081,,-0.6374161201289009,-1.0,-0.22726591135741986,-0.5134288586335147,-1.0,,0.37949365175026917,,,,-1.0,-1.0,-1.0,21,FM,Ambiental,2000.0,4,Bueno,Bueno
-1.0,0.12139002724932885,-0.7429732457624729,-0.19486889032237395,-0.4393698899070932,-0.0714175107984186,-0.0650153605036608,-0.22269174889267496,,0.07127395991536326,-1.0,-0.04419798711960795,-0.2727007515782107,-0.21650120324162359,-0.4009067732902118,-0.5851737558920942,,-0.1991435737970325,,-0.3075637577943404,-1.0,-0.3990356430611341,-0.4298300763889032,-0.4043598464560294,,-0.1300525615818782,,-0.12446446871677974,-1.0,-0.17472820092849875,-0.40141944567558707,-1.0,,0.17411836904523145,,,,-0.40658293988637906,-1.0,-1.0,21,FS,Ambiental,2000.0,4,Bueno,Bueno
-0.3515641791907993,0.13283122879687936,-0.6264904445660309,-0.1263018300494771,-0.3504097591088361,-0.0598538282273575,-0.11295586695511735,-0.36565476149459863,,-0.028677965303716153,-1.0,-0.20663136911155106,-0.21238151758641893,-0.27114718445057806,-0.5368356201264394,-0.6369117927800074,,-0.2032221308245745,,-0.31095527681073887,-1.0,-0.44389683733560115,-0.5177742722709205,-0.6004421462893439,,-0.05457298719570745,,0.20296670272843975,-1.0,-0.023301858867234654,-0.544908940109706,-1.0,,0.4865523115531773,,,,-0.3653943612542325,-1.0,-1.0,21,DS,Ambiental,2000.0,4,Bueno,Bueno
-0.11155866145652105,-0.0626775613805338,-0.07929009092057024,-0.0919165662478139,-0.07090635673139564,-0.04885915448098045,-0.4886723704018441,-0.3000098260630163,-0.14873647778853785,-0.17324231221114028,-0.2590666508778482,-0.2537070379833354,-0.3669864582268607,-0.38071332045266826,-0.8107145402779028,-0.200287593897158,-0.1482257748741338,-0.49637019451986486,-0.19971411699086777,-0.0028529623772055503,-0.6252046045153334,-0.573017714243506,-1.0,-0.02195275480628605,-0.2188036164492998,-0.30781327337016523,-0.19762735869471953,-0.2968067183935382,-0.4193220444139909,-0.34642026618995403,-1.0,-0.4037283517038972,0.12352922609141134,-0.170725738758046,0.17133873949214096,0.4775600752471816,-0.6628553908526527,-0.5445962946883529,,-1.0,22,DS,Ambiental,1300.0,1,Bueno,Malo
0.01625766805853385,-0.0260359478906289,-0.08821956089385824,-0.04747987461633925,-0.03996308548716985,-0.049457418938417555,-0.5005234417529166,-0.2058435837694158,-0.06407461755772885,-0.23390103702013954,-0.2115508090138579,-0.1808075393217201,-0.34251281566711733,-0.3832196730522244,-0.8290612123830026,-0.2680113293111858,-0.14155594717059025,-0.392109469245478,-0.17140808105870886,-0.29884581901105955,-0.5617602398159894,-0.49965634812571236,-1.0,-0.2978832967968805,-0.2436360688942748,-0.45511835067728834,-0.39217405068889566,-0.6811076035421605,-0.5556707854785247,-0.45839784177758247,-1.0,-0.5703573659634933,-0.36874656312959253,-0.5811319261696484,-1.0,-1.0,-1.0,-0.5748846501253484,,-1.0,22,FS,Ambiental,1300.0,1,Bueno,Malo
0.04643966823723775,0.018624905777434902,-0.03525005307735045,0.0049541456442054,-0.0028925685545603,-0.0527355570714687,-0.4905880993849628,-0.13856095747214908,0.034841952672537896,-0.20219856655547946,-0.15699800942466263,-0.17294058151407227,-0.16831929854530664,-0.3254620075954763,-0.8360292992515345,-0.10533148824992394,-0.13281933178677466,-0.24280606355917544,0.054987097115888145,-0.2736178139387815,-0.5048417597490543,-0.5975665973314567,-1.0,0.01669456075372875,-0.1664711818263723,-0.27283771045366073,-0.3866639694325043,-0.5762658033771115,-0.44500676664561023,-0.43625145684553085,-1.0,-0.27148899967545903,-0.17687429466043586,-0.8145180435258419,-1.0,1.903459677609455,-1.0,-1.0,,-1.0,22,FM,Ambiental,1300.0,1,Bueno,Malo
0.00916437530786305,-0.011123885888099651,-0.09065784150410106,0.03560863688748335,-0.031841083014213956,-0.07367882041813456,-0.4666730793504237,-0.12760984058961067,0.08951602258071656,-0.18875508524938275,-0.0675882845111873,-0.2136366861991486,-0.26382790451231797,-0.45623137471037656,-0.8056284139382193,-0.1630750819948216,-0.1393484070821736,-0.17070311259193943,-0.02408340552304905,-0.21286461686041191,-0.4912657909276679,-0.47815725002379095,-1.0,-0.29724607614862714,-0.2679438108207031,-0.3665408832049773,-0.37610840016253977,-0.6248495656606807,-0.47861769753135985,-0.4293441407534686,-1.0,-0.26318254891232,-0.3887030377665246,-0.6138640232162305,-0.7703546113682527,-1.0,-1.0,-1.0,,-1.0,22,DM,Ambiental,1300.0,1,Bueno,Malo
0.28632785392570803,0.20090177890610106,0.07359982035491444,0.14590098205468743,0.10924922053078351,,-0.02225594436597435,0.08998882326891411,,-0.10394122613968496,-0.10883677466245355,0.7772828121332449,0.14127104767206444,,-0.0288949895582934,0.0278918673841715,,-0.2787757721558693,0.22553830331493047,0.0646965016508079,-0.2313244129534649,,-0.03949297640749211,0.00854137891020545,,0.4500439848061961,0.2232030080678689,0.1853596674189679,13.17292649154577,,0.16291683061180107,0.00012621194777324984,,-1.0,0.9653326397834123,0.4446668839327338,,,0.07197381425744015,0.2840019679813189,24,DS,Ambiental,1250.0,2,Bueno,Bueno
